郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,
420,豐原,25綜合＆電力合計　　　　,**,"118,064 ","27,471,815 ",,
421,后里,1表燈非營業用　　　　,"25,169 ",136 ,"6,002,936 ",,
421,后里,2表燈營業用　　　　　　,"2,504 ","3,012 ","3,275,989 ",,
421,后里,3表燈小計　　　　　　　,**,"3,148 ","9,278,925 ",,
421,后里,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
421,后里,5低壓綜合需量非營業用　,19 ,846 ,"143,228 ",,
421,后里,6低壓綜合非營業用電小計,**,846 ,"143,228 ",,
421,后里,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
421,后里,8低壓綜合需量營業用　　,82 ,"6,693 ","1,418,067 ",,
421,后里,9低壓綜合營業用電小計　,**,"6,693 ","1,418,067 ",,
421,后里,10低壓綜合用電小計　　　,**,"7,539 ","1,561,295 ",,
421,后里,11低壓裝置電力　　　　　,70 ,770 ,"51,893 ",,
421,后里,12低壓需量電力　　　　　,178 ,"11,022 ","2,246,946 ",,
421,后里,13低壓電力小計　　　　　,**,"11,792 ","2,298,839 ",,
421,后里,14高壓電力　　　　　　　,81 ,"51,877 ","21,081,994 ",,
421,后里,15特高壓電力　　　　　　,7 ,"306,633 ","160,008,487 ",,
421,后里,16高＆特高壓電力小計　　,**,"358,510 ","181,090,481 ",,
421,后里,17電力小計　　　　　　　,**,"370,302 ","183,389,320 ",,
421,后里,18綜合＆電力小計　　　　,**,"377,841 ","184,950,615 ",,
421,后里,19電燈＆綜合＆電力小計　,**,"380,989 ","194,229,540 ",,
421,后里,20臨時電燈　　　　　　　,52 ,0 ,"35,940 ",,
421,后里,21臨時電力　　　　　　　,＊,61 ,"1,720 ",,
421,后里,22臨時用電小計　　　　　,**,61 ,"37,660 ",,
421,后里,23總計（含臨時用電）　　,**,"380,989 ","194,267,200 ",,
421,后里,24表燈合計　　　　　　　,**,"3,148 ","9,314,865 ",,
421,后里,25綜合＆電力合計　　　　,**,"377,841 ","184,952,335 ",,
422,石岡,1表燈非營業用　　　　,"7,617 ",0 ,"2,400 ",,
422,石岡,2表燈營業用　　　　　　,498 ,334 ,"103,223 ",,
422,石岡,3表燈小計　　　　　　　,**,334 ,"105,623 ",,
422,石岡,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
422,石岡,5低壓綜合需量非營業用　,＊,437 ,"75,886 ",,
422,石岡,6低壓綜合非營業用電小計,**,437 ,"75,886 ",,
422,石岡,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
422,石岡,8低壓綜合需量營業用　　,18 ,945 ,"206,606 ",,
422,石岡,9低壓綜合營業用電小計　,**,945 ,"206,606 ",,
422,石岡,10低壓綜合用電小計　　　,**,"1,382 ","282,492 ",,
422,石岡,11低壓裝置電力　　　　　,26 ,236 ,"39,060 ",,
422,石岡,12低壓需量電力　　　　　,31 ,"1,909 ","369,625 ",,
422,石岡,13低壓電力小計　　　　　,**,"2,145 ","408,685 ",,
422,石岡,14高壓電力　　　　　　　,19 ,"8,310 ","2,214,824 ",,
422,石岡,15特高壓電力　　　　　　,＊,0 ,0 ,,
422,石岡,16高＆特高壓電力小計　　,**,"8,310 ","2,214,824 ",,
422,石岡,17電力小計　　　　　　　,**,"10,455 ","2,623,509 ",,
422,石岡,18綜合＆電力小計　　　　,**,"11,837 ","2,906,001 ",,
422,石岡,19電燈＆綜合＆電力小計　,**,"12,171 ","3,011,624 ",,
422,石岡,20臨時電燈　　　　　　　,7 ,0 ,0 ,,
422,石岡,21臨時電力　　　　　　　,＊,0 ,0 ,,
422,石岡,22臨時用電小計　　　　　,**,0 ,0 ,,
422,石岡,23總計（含臨時用電）　　,**,"12,171 ","3,011,624 ",,
422,石岡,24表燈合計　　　　　　　,**,334 ,"105,623 ",,
422,石岡,25綜合＆電力合計　　　　,**,"11,837 ","2,906,001 ",,
423,東勢,1表燈非營業用　　　　,"31,700 ",34 ,"8,003,635 ",,
423,東勢,2表燈營業用　　　　　　,"1,793 ","1,068 ","2,112,908 ",,
423,東勢,3表燈小計　　　　　　　,**,"1,102 ","10,116,543 ",,
423,東勢,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
423,東勢,5低壓綜合需量非營業用　,25 ,883 ,"150,088 ",,
423,東勢,6低壓綜合非營業用電小計,**,883 ,"150,088 ",,
423,東勢,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
423,東勢,8低壓綜合需量營業用　　,53 ,"2,325 ","642,222 ",,
423,東勢,9低壓綜合營業用電小計　,**,"2,325 ","642,222 ",,
423,東勢,10低壓綜合用電小計　　　,**,"3,208 ","792,310 ",,
423,東勢,11低壓裝置電力　　　　　,90 ,513 ,"94,528 ",,
423,東勢,12低壓需量電力　　　　　,32 ,989 ,"209,055 ",,
423,東勢,13低壓電力小計　　　　　,**,"1,502 ","303,583 ",,
423,東勢,14高壓電力　　　　　　　,17 ,"4,315 ","1,274,430 ",,
423,東勢,15特高壓電力　　　　　　,＊,0 ,0 ,,
423,東勢,16高＆特高壓電力小計　　,**,"4,315 ","1,274,430 ",,
423,東勢,17電力小計　　　　　　　,**,"5,817 ","1,578,013 ",,
423,東勢,18綜合＆電力小計　　　　,**,"9,025 ","2,370,323 ",,
423,東勢,19電燈＆綜合＆電力小計　,**,"10,127 ","12,486,866 ",,
423,東勢,20臨時電燈　　　　　　　,25 ,0 ,"1,768 ",,
423,東勢,21臨時電力　　　　　　　,＊,10 ,553 ,,
423,東勢,22臨時用電小計　　　　　,**,10 ,"2,321 ",,
423,東勢,23總計（含臨時用電）　　,**,"10,127 ","12,489,187 ",,
423,東勢,24表燈合計　　　　　　　,**,"1,102 ","10,118,311 ",,
423,東勢,25綜合＆電力合計　　　　,**,"9,025 ","2,370,876 ",,
424,和平,1表燈非營業用　　　　,"8,001 ",0 ,"2,288,433 ",,
424,和平,2表燈營業用　　　　　　,360 ,396 ,"536,104 ",,
424,和平,3表燈小計　　　　　　　,**,396 ,"2,824,537 ",,
424,和平,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
424,和平,5低壓綜合需量非營業用　,10 ,571 ,"93,605 ",,
424,和平,6低壓綜合非營業用電小計,**,571 ,"93,605 ",,
424,和平,7低壓綜合裝置營業用　　,＊,52 ,"1,500 ",,
424,和平,8低壓綜合需量營業用　　,23 ,"1,573 ","317,941 ",,
424,和平,9低壓綜合營業用電小計　,**,"1,625 ","319,441 ",,
424,和平,10低壓綜合用電小計　　　,**,"2,196 ","413,046 ",,
424,和平,11低壓裝置電力　　　　　,167 ,"1,237 ","134,721 ",,
424,和平,12低壓需量電力　　　　　,38 ,708 ,"74,444 ",,
424,和平,13低壓電力小計　　　　　,**,"1,945 ","209,165 ",,
424,和平,14高壓電力　　　　　　　,12 ,"4,688 ","935,800 ",,
424,和平,15特高壓電力　　　　　　,＊,0 ,0 ,,
424,和平,16高＆特高壓電力小計　　,**,"4,688 ","935,800 ",,
424,和平,17電力小計　　　　　　　,**,"6,633 ","1,144,965 ",,
424,和平,18綜合＆電力小計　　　　,**,"8,829 ","1,558,011 ",,
424,和平,19電燈＆綜合＆電力小計　,**,"9,225 ","4,382,548 ",,
424,和平,20臨時電燈　　　　　　　,6 ,0 ,0 ,,
424,和平,21臨時電力　　　　　　　,＊,0 ,0 ,,
424,和平,22臨時用電小計　　　　　,**,0 ,0 ,,
424,和平,23總計（含臨時用電）　　,**,"9,225 ","4,382,548 ",,
424,和平,24表燈合計　　　　　　　,**,396 ,"2,824,537 ",,
424,和平,25綜合＆電力合計　　　　,**,"8,829 ","1,558,011 ",,
426,新社,1表燈非營業用　　　　,"16,795 ",24 ,"2,661,325 ",,
426,新社,2表燈營業用　　　　　　,954 ,758 ,"631,800 ",,
426,新社,3表燈小計　　　　　　　,**,782 ,"3,293,125 ",,
426,新社,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
426,新社,5低壓綜合需量非營業用　,8 ,346 ,"89,848 ",,
426,新社,6低壓綜合非營業用電小計,**,346 ,"89,848 ",,
426,新社,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
426,新社,8低壓綜合需量營業用　　,22 ,"1,786 ","420,061 ",,
426,新社,9低壓綜合營業用電小計　,**,"1,786 ","420,061 ",,
426,新社,10低壓綜合用電小計　　　,**,"2,132 ","509,909 ",,
426,新社,11低壓裝置電力　　　　　,531 ,"3,150 ","569,668 ",,
426,新社,12低壓需量電力　　　　　,75 ,"2,938 ","473,621 ",,
426,新社,13低壓電力小計　　　　　,**,"6,088 ","1,043,289 ",,
426,新社,14高壓電力　　　　　　　,23 ,"8,725 ","3,515,812 ",,
426,新社,15特高壓電力　　　　　　,＊,0 ,0 ,,
426,新社,16高＆特高壓電力小計　　,**,"8,725 ","3,515,812 ",,
426,新社,17電力小計　　　　　　　,**,"14,813 ","4,559,101 ",,
426,新社,18綜合＆電力小計　　　　,**,"16,945 ","5,069,010 ",,
426,新社,19電燈＆綜合＆電力小計　,**,"17,727 ","8,362,135 ",,
426,新社,20臨時電燈　　　　　　　,10 ,0 ,8 ,,
426,新社,21臨時電力　　　　　　　,＊,49 ,"8,560 ",,
426,新社,22臨時用電小計　　　　　,**,49 ,"8,568 ",,
426,新社,23總計（含臨時用電）　　,**,"17,727 ","8,370,703 ",,
426,新社,24表燈合計　　　　　　　,**,782 ,"3,293,133 ",,
426,新社,25綜合＆電力合計　　　　,**,"16,945 ","5,077,570 ",,
427,潭子,1表燈非營業用　　　　,"48,448 ",461 ,"10,504,830 ",,
427,潭子,2表燈營業用　　　　　　,"4,828 ","5,812 ","5,570,484 ",,
427,潭子,3表燈小計　　　　　　　,**,"6,273 ","16,075,314 ",,
427,潭子,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
427,潭子,5低壓綜合需量非營業用　,130 ,"3,923 ","602,132 ",,
427,潭子,6低壓綜合非營業用電小計,**,"3,923 ","602,132 ",,
427,潭子,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
427,潭子,8低壓綜合需量營業用　　,191 ,"11,194 ","2,603,421 ",,
427,潭子,9低壓綜合營業用電小計　,**,"11,194 ","2,603,421 ",,
427,潭子,10低壓綜合用電小計　　　,**,"15,117 ","3,205,553 ",,
427,潭子,11低壓裝置電力　　　　　,50 ,652 ,"88,293 ",,
427,潭子,12低壓需量電力　　　　　,324 ,"14,981 ","2,710,114 ",,
427,潭子,13低壓電力小計　　　　　,**,"15,633 ","2,798,407 ",,
427,潭子,14高壓電力　　　　　　　,157 ,"105,165 ","46,975,085 ",,
427,潭子,15特高壓電力　　　　　　,＊,"50,300 ","32,253,600 ",,
427,潭子,16高＆特高壓電力小計　　,**,"155,465 ","79,228,685 ",,
427,潭子,17電力小計　　　　　　　,**,"171,098 ","82,027,092 ",,
427,潭子,18綜合＆電力小計　　　　,**,"186,215 ","85,232,645 ",,
427,潭子,19電燈＆綜合＆電力小計　,**,"192,488 ","101,307,959 ",,
427,潭子,20臨時電燈　　　　　　　,68 ,0 ,"95,431 ",,
427,潭子,21臨時電力　　　　　　　,7 ,244 ,"20,400 ",,
427,潭子,22臨時用電小計　　　　　,**,244 ,"115,831 ",,
427,潭子,23總計（含臨時用電）　　,**,"192,488 ","101,423,790 ",,
427,潭子,24表燈合計　　　　　　　,**,"6,273 ","16,170,745 ",,
427,潭子,25綜合＆電力合計　　　　,**,"186,215 ","85,253,045 ",,
428,大雅,1表燈非營業用　　　　,"41,642 ",622 ,"11,540,458 ",,
428,大雅,2表燈營業用　　　　　　,"5,604 ","9,875 ","10,029,703 ",,
428,大雅,3表燈小計　　　　　　　,**,"10,497 ","21,570,161 ",,
428,大雅,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
428,大雅,5低壓綜合需量非營業用　,57 ,"2,152 ","347,978 ",,
428,大雅,6低壓綜合非營業用電小計,**,"2,152 ","347,978 ",,
428,大雅,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
428,大雅,8低壓綜合需量營業用　　,286 ,"18,822 ","3,979,244 ",,
428,大雅,9低壓綜合營業用電小計　,**,"18,822 ","3,979,244 ",,
428,大雅,10低壓綜合用電小計　　　,**,"20,974 ","4,327,222 ",,
428,大雅,11低壓裝置電力　　　　　,71 ,994 ,"165,178 ",,
428,大雅,12低壓需量電力　　　　　,312 ,"15,950 ","3,114,878 ",,
428,大雅,13低壓電力小計　　　　　,**,"16,944 ","3,280,056 ",,
428,大雅,14高壓電力　　　　　　　,154 ,"105,106 ","44,086,261 ",,
428,大雅,15特高壓電力　　　　　　,＊,"242,000 ","166,684,800 ",,
428,大雅,16高＆特高壓電力小計　　,**,"347,106 ","210,771,061 ",,
428,大雅,17電力小計　　　　　　　,**,"364,050 ","214,051,117 ",,
428,大雅,18綜合＆電力小計　　　　,**,"385,024 ","218,378,339 ",,
428,大雅,19電燈＆綜合＆電力小計　,**,"395,521 ","239,948,500 ",,
428,大雅,20臨時電燈　　　　　　　,46 ,0 ,"20,902 ",,
428,大雅,21臨時電力　　　　　　　,7 ,499 ,"82,080 ",,
428,大雅,22臨時用電小計　　　　　,**,499 ,"102,982 ",,
428,大雅,23總計（含臨時用電）　　,**,"395,521 ","240,051,482 ",,
428,大雅,24表燈合計　　　　　　　,**,"10,497 ","21,591,063 ",,
428,大雅,25綜合＆電力合計　　　　,**,"385,024 ","218,460,419 ",,
429,神岡,1表燈非營業用　　　　,"28,274 ",253 ,"6,958,088 ",,
429,神岡,2表燈營業用　　　　　　,"5,451 ","5,101 ","8,009,416 ",,
429,神岡,3表燈小計　　　　　　　,**,"5,354 ","14,967,504 ",,
429,神岡,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
429,神岡,5低壓綜合需量非營業用　,17 ,880 ,"110,482 ",,
429,神岡,6低壓綜合非營業用電小計,**,880 ,"110,482 ",,
429,神岡,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
429,神岡,8低壓綜合需量營業用　　,301 ,"23,836 ","4,536,163 ",,
429,神岡,9低壓綜合營業用電小計　,**,"23,836 ","4,536,163 ",,
429,神岡,10低壓綜合用電小計　　　,**,"24,716 ","4,646,645 ",,
429,神岡,11低壓裝置電力　　　　　,70 ,756 ,"66,447 ",,
429,神岡,12低壓需量電力　　　　　,572 ,"26,194 ","4,402,724 ",,
429,神岡,13低壓電力小計　　　　　,**,"26,950 ","4,469,171 ",,
429,神岡,14高壓電力　　　　　　　,170 ,"84,955 ","20,819,363 ",,
429,神岡,15特高壓電力　　　　　　,＊,0 ,0 ,,
429,神岡,16高＆特高壓電力小計　　,**,"84,955 ","20,819,363 ",,
429,神岡,17電力小計　　　　　　　,**,"111,905 ","25,288,534 ",,
429,神岡,18綜合＆電力小計　　　　,**,"136,621 ","29,935,179 ",,
429,神岡,19電燈＆綜合＆電力小計　,**,"141,975 ","44,902,683 ",,
429,神岡,20臨時電燈　　　　　　　,71 ,0 ,"3,977 ",,
429,神岡,21臨時電力　　　　　　　,＊,30 ,640 ,,
429,神岡,22臨時用電小計　　　　　,**,30 ,"4,617 ",,
429,神岡,23總計（含臨時用電）　　,**,"141,975 ","44,907,300 ",,
429,神岡,24表燈合計　　　　　　　,**,"5,354 ","14,971,481 ",,
429,神岡,25綜合＆電力合計　　　　,**,"136,621 ","29,935,819 ",,
432,大肚,1表燈非營業用　　　　,"27,888 ",28 ,"8,462,634 ",,
432,大肚,2表燈營業用　　　　　　,"2,534 ","2,456 ","4,304,839 ",,
432,大肚,3表燈小計　　　　　　　,**,"2,484 ","12,767,473 ",,
432,大肚,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
432,大肚,5低壓綜合需量非營業用　,19 ,758 ,"126,476 ",,
432,大肚,6低壓綜合非營業用電小計,**,758 ,"126,476 ",,
432,大肚,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
432,大肚,8低壓綜合需量營業用　　,104 ,"6,920 ","1,773,008 ",,
432,大肚,9低壓綜合營業用電小計　,**,"6,920 ","1,773,008 ",,
432,大肚,10低壓綜合用電小計　　　,**,"7,678 ","1,899,484 ",,
432,大肚,11低壓裝置電力　　　　　,65 ,671 ,"159,575 ",,
432,大肚,12低壓需量電力　　　　　,215 ,"11,596 ","2,139,192 ",,
432,大肚,13低壓電力小計　　　　　,**,"12,267 ","2,298,767 ",,
432,大肚,14高壓電力　　　　　　　,89 ,"60,360 ","16,977,671 ",,
432,大肚,15特高壓電力　　　　　　,＊,"5,260 ","3,327,000 ",,
432,大肚,16高＆特高壓電力小計　　,**,"65,620 ","20,304,671 ",,
432,大肚,17電力小計　　　　　　　,**,"77,887 ","22,603,438 ",,
432,大肚,18綜合＆電力小計　　　　,**,"85,565 ","24,502,922 ",,
432,大肚,19電燈＆綜合＆電力小計　,**,"88,049 ","37,270,395 ",,
432,大肚,20臨時電燈　　　　　　　,34 ,0 ,"23,582 ",,
432,大肚,21臨時電力　　　　　　　,＊,75 ,"3,240 ",,
432,大肚,22臨時用電小計　　　　　,**,75 ,"26,822 ",,
432,大肚,23總計（含臨時用電）　　,**,"88,049 ","37,297,217 ",,
432,大肚,24表燈合計　　　　　　　,**,"2,484 ","12,791,055 ",,
432,大肚,25綜合＆電力合計　　　　,**,"85,565 ","24,506,162 ",,
433,沙鹿,1表燈非營業用　　　　,"54,226 ",252 ,"16,245,090 ",,
433,沙鹿,2表燈營業用　　　　　　,"4,471 ","4,151 ","4,070,914 ",,
433,沙鹿,3表燈小計　　　　　　　,**,"4,403 ","20,316,004 ",,
433,沙鹿,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
433,沙鹿,5低壓綜合需量非營業用　,34 ,"1,339 ","244,564 ",,
433,沙鹿,6低壓綜合非營業用電小計,**,"1,339 ","244,564 ",,
433,沙鹿,7低壓綜合裝置營業用　　,＊,20 ,"1,460 ",,
433,沙鹿,8低壓綜合需量營業用　　,197 ,"9,767 ","2,210,339 ",,
433,沙鹿,9低壓綜合營業用電小計　,**,"9,787 ","2,211,799 ",,
433,沙鹿,10低壓綜合用電小計　　　,**,"11,126 ","2,456,363 ",,
433,沙鹿,11低壓裝置電力　　　　　,96 ,"1,445 ","214,139 ",,
433,沙鹿,12低壓需量電力　　　　　,182 ,"6,351 ","1,096,682 ",,
433,沙鹿,13低壓電力小計　　　　　,**,"7,796 ","1,310,821 ",,
433,沙鹿,14高壓電力　　　　　　　,67 ,"36,583 ","12,035,527 ",,
433,沙鹿,15特高壓電力　　　　　　,＊,"27,600 ","13,149,600 ",,
433,沙鹿,16高＆特高壓電力小計　　,**,"64,183 ","25,185,127 ",,
433,沙鹿,17電力小計　　　　　　　,**,"71,979 ","26,495,948 ",,
433,沙鹿,18綜合＆電力小計　　　　,**,"83,105 ","28,952,311 ",,
433,沙鹿,19電燈＆綜合＆電力小計　,**,"87,508 ","49,268,315 ",,
433,沙鹿,20臨時電燈　　　　　　　,112 ,0 ,"80,035 ",,
433,沙鹿,21臨時電力　　　　　　　,＊,140 ,"11,560 ",,
433,沙鹿,22臨時用電小計　　　　　,**,140 ,"91,595 ",,
433,沙鹿,23總計（含臨時用電）　　,**,"87,508 ","49,359,910 ",,
433,沙鹿,24表燈合計　　　　　　　,**,"4,403 ","20,396,039 ",,
433,沙鹿,25綜合＆電力合計　　　　,**,"83,105 ","28,963,871 ",,
434,龍井,1表燈非營業用　　　　,"39,894 ",244 ,"7,225,991 ",,
434,龍井,2表燈營業用　　　　　　,"3,592 ","4,985 ","6,028,918 ",,
434,龍井,3表燈小計　　　　　　　,**,"5,229 ","13,254,909 ",,
434,龍井,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
434,龍井,5低壓綜合需量非營業用　,50 ,"1,471 ","254,694 ",,
