郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月)
956,關山,1表燈非營業用　　　　,"4,428 ",0 ,"1,143,908 "
956,關山,2表燈營業用　　　　　　,340 ,193 ,"219,069 "
956,關山,3表燈小計　　　　　　　,**,193 ,"1,362,977 "
956,關山,4低壓綜合裝置非營業用　,*,0 ,0
956,關山,5低壓綜合需量非營業用　,7 ,294 ,"30,301 "
956,關山,6低壓綜合非營業用電小計,**,294 ,"30,301 "
956,關山,7低壓綜合裝置營業用　　,*,0 ,0
956,關山,8低壓綜合需量營業用　　,12 ,598 ,"114,208 "
956,關山,9低壓綜合營業用電小計　,**,598 ,"114,208 "
956,關山,10低壓綜合用電小計　　　,**,892 ,"144,509 "
956,關山,11低壓裝置電力　　　　　,39 ,382 ,"87,360 "
956,關山,12低壓需量電力　　　　　,27 ,"1,345 ","179,754 "
956,關山,13低壓電力小計　　　　　,**,"1,727 ","267,114 "
956,關山,14高壓電力　　　　　　　,6 ,"1,631 ","246,220 "
956,關山,15特高壓電力　　　　　　,*,"4,000 ","490,000 "
956,關山,16高＆特高壓電力小計　　,**,"5,631 ","736,220 "
956,關山,17電力小計　　　　　　　,**,"7,358 ","1,003,334 "
956,關山,18綜合＆電力小計　　　　,**,"8,250 ","1,147,843 "
956,關山,19電燈＆綜合＆電力小計　,**,"8,443 ","2,510,820 "
956,關山,20臨時電燈　　　　　　　,15 ,0 ,551
956,關山,21臨時電力　　　　　　　,*,0 ,0
956,關山,22臨時用電小計　　　　　,**,0 ,551
956,關山,23總計（含臨時用電）　　,**,"8,443 ","2,511,371 "
956,關山,24表燈合計　　　　　　　,**,193 ,"1,363,528 "
956,關山,25綜合＆電力合計　　　　,**,"8,250 ","1,147,843 "
957,海端,1表燈非營業用　　　　,"1,918 ",0 ,"214,131 "
957,海端,2表燈營業用　　　　　　,53 ,45 ,"27,777 "
957,海端,3表燈小計　　　　　　　,**,45 ,"241,908 "
957,海端,4低壓綜合裝置非營業用　,*,0 ,0
957,海端,5低壓綜合需量非營業用　,*,135 ,"22,652 "
957,海端,6低壓綜合非營業用電小計,**,135 ,"22,652 "
957,海端,7低壓綜合裝置營業用　　,*,0 ,0
957,海端,8低壓綜合需量營業用　　,*,164 ,"28,015 "
957,海端,9低壓綜合營業用電小計　,**,164 ,"28,015 "
957,海端,10低壓綜合用電小計　　　,**,299 ,"50,667 "
957,海端,11低壓裝置電力　　　　　,13 ,201 ,"19,617 "
957,海端,12低壓需量電力　　　　　,6 ,114 ,"7,855 "
957,海端,13低壓電力小計　　　　　,**,315 ,"27,472 "
957,海端,14高壓電力　　　　　　　,*,100 ,"10,298 "
957,海端,15特高壓電力　　　　　　,*,0 ,0
957,海端,16高＆特高壓電力小計　　,**,100 ,"10,298 "
957,海端,17電力小計　　　　　　　,**,415 ,"37,770 "
957,海端,18綜合＆電力小計　　　　,**,714 ,"88,437 "
957,海端,19電燈＆綜合＆電力小計　,**,759 ,"330,345 "
957,海端,20臨時電燈　　　　　　　,7 ,0 ,"2,797 "
957,海端,21臨時電力　　　　　　　,*,30 ,"1,280 "
957,海端,22臨時用電小計　　　　　,**,30 ,"4,077 "
957,海端,23總計（含臨時用電）　　,**,759 ,"334,422 "
957,海端,24表燈合計　　　　　　　,**,45 ,"244,705 "
957,海端,25綜合＆電力合計　　　　,**,714 ,"89,717 "
958,池上,1表燈非營業用　　　　,"3,930 ",0 ,"890,697 "
958,池上,2表燈營業用　　　　　　,332 ,160 ,"128,060 "
958,池上,3表燈小計　　　　　　　,**,160 ,"1,018,757 "
958,池上,4低壓綜合裝置非營業用　,*,0 ,0
958,池上,5低壓綜合需量非營業用　,*,194 ,"14,560 "
958,池上,6低壓綜合非營業用電小計,**,194 ,"14,560 "
958,池上,7低壓綜合裝置營業用　　,*,0 ,0
958,池上,8低壓綜合需量營業用　　,10 ,382 ,"94,578 "
958,池上,9低壓綜合營業用電小計　,**,382 ,"94,578 "
958,池上,10低壓綜合用電小計　　　,**,576 ,"109,138 "
958,池上,11低壓裝置電力　　　　　,87 ,"1,174 ","128,543 "
958,池上,12低壓需量電力　　　　　,31 ,630 ,"46,069 "
958,池上,13低壓電力小計　　　　　,**,"1,804 ","174,612 "
958,池上,14高壓電力　　　　　　　,6 ,"2,902 ","579,320 "
958,池上,15特高壓電力　　　　　　,*,0 ,0
958,池上,16高＆特高壓電力小計　　,**,"2,902 ","579,320 "
958,池上,17電力小計　　　　　　　,**,"4,706 ","753,932 "
958,池上,18綜合＆電力小計　　　　,**,"5,282 ","863,070 "
958,池上,19電燈＆綜合＆電力小計　,**,"5,442 ","1,881,827 "
958,池上,20臨時電燈　　　　　　　,8 ,0 ,75
958,池上,21臨時電力　　　　　　　,*,200 ,"16,040 "
958,池上,22臨時用電小計　　　　　,**,200 ,"16,115 "
958,池上,23總計（含臨時用電）　　,**,"5,442 ","1,897,942 "
958,池上,24表燈合計　　　　　　　,**,160 ,"1,018,832 "
958,池上,25綜合＆電力合計　　　　,**,"5,282 ","879,110 "
959,東河,1表燈非營業用　　　　,"5,307 ",0 ,"1,055,368 "
959,東河,2表燈營業用　　　　　　,236 ,115 ,"187,712 "
959,東河,3表燈小計　　　　　　　,**,115 ,"1,243,080 "
959,東河,4低壓綜合裝置非營業用　,*,0 ,0
959,東河,5低壓綜合需量非營業用　,*,60 ,"7,640 "
959,東河,6低壓綜合非營業用電小計,**,60 ,"7,640 "
959,東河,7低壓綜合裝置營業用　　,*,0 ,0
959,東河,8低壓綜合需量營業用　　,7 ,103 ,"39,673 "
959,東河,9低壓綜合營業用電小計　,**,103 ,"39,673 "
959,東河,10低壓綜合用電小計　　　,**,163 ,"47,313 "
959,東河,11低壓裝置電力　　　　　,90 ,362 ,"50,245 "
959,東河,12低壓需量電力　　　　　,15 ,262 ,"35,639 "
959,東河,13低壓電力小計　　　　　,**,624 ,"85,884 "
959,東河,14高壓電力　　　　　　　,*,531 ,"116,880 "
959,東河,15特高壓電力　　　　　　,*,0 ,0
959,東河,16高＆特高壓電力小計　　,**,531 ,"116,880 "
959,東河,17電力小計　　　　　　　,**,"1,155 ","202,764 "
959,東河,18綜合＆電力小計　　　　,**,"1,318 ","250,077 "
959,東河,19電燈＆綜合＆電力小計　,**,"1,433 ","1,493,157 "
959,東河,20臨時電燈　　　　　　　,6 ,0 ,800
959,東河,21臨時電力　　　　　　　,*,0 ,0
959,東河,22臨時用電小計　　　　　,**,0 ,800
959,東河,23總計（含臨時用電）　　,**,"1,433 ","1,493,957 "
959,東河,24表燈合計　　　　　　　,**,115 ,"1,243,880 "
959,東河,25綜合＆電力合計　　　　,**,"1,318 ","250,077 "
961,成功,1表燈非營業用　　　　,"7,715 ",65 ,"2,063,703 "
961,成功,2表燈營業用　　　　　　,449 ,184 ,"428,588 "
961,成功,3表燈小計　　　　　　　,**,249 ,"2,492,291 "
961,成功,4低壓綜合裝置非營業用　,*,0 ,0
961,成功,5低壓綜合需量非營業用　,9 ,340 ,"45,193 "
961,成功,6低壓綜合非營業用電小計,**,340 ,"45,193 "
961,成功,7低壓綜合裝置營業用　　,*,0 ,0
961,成功,8低壓綜合需量營業用　　,22 ,687 ,"171,937 "
961,成功,9低壓綜合營業用電小計　,**,687 ,"171,937 "
961,成功,10低壓綜合用電小計　　　,**,"1,027 ","217,130 "
961,成功,11低壓裝置電力　　　　　,161 ,952 ,"111,186 "
961,成功,12低壓需量電力　　　　　,42 ,961 ,"91,379 "
961,成功,13低壓電力小計　　　　　,**,"1,913 ","202,565 "
961,成功,14高壓電力　　　　　　　,7 ,"1,810 ","548,840 "
961,成功,15特高壓電力　　　　　　,*,0 ,0
961,成功,16高＆特高壓電力小計　　,**,"1,810 ","548,840 "
961,成功,17電力小計　　　　　　　,**,"3,723 ","751,405 "
961,成功,18綜合＆電力小計　　　　,**,"4,750 ","968,535 "
961,成功,19電燈＆綜合＆電力小計　,**,"4,999 ","3,460,826 "
961,成功,20臨時電燈　　　　　　　,10 ,0 ,551
961,成功,21臨時電力　　　　　　　,*,49 ,"17,440 "
961,成功,22臨時用電小計　　　　　,**,49 ,"17,991 "
961,成功,23總計（含臨時用電）　　,**,"4,999 ","3,478,817 "
961,成功,24表燈合計　　　　　　　,**,249 ,"2,492,842 "
961,成功,25綜合＆電力合計　　　　,**,"4,750 ","985,975 "
962,長濱,1表燈非營業用　　　　,"3,662 ",12 ,"736,946 "
962,長濱,2表燈營業用　　　　　　,197 ,73 ,"158,364 "
962,長濱,3表燈小計　　　　　　　,**,85 ,"895,310 "
962,長濱,4低壓綜合裝置非營業用　,*,0 ,0
962,長濱,5低壓綜合需量非營業用　,*,92 ,"15,248 "
962,長濱,6低壓綜合非營業用電小計,**,92 ,"15,248 "
962,長濱,7低壓綜合裝置營業用　　,*,0 ,0
962,長濱,8低壓綜合需量營業用　　,8 ,195 ,"52,158 "
962,長濱,9低壓綜合營業用電小計　,**,195 ,"52,158 "
962,長濱,10低壓綜合用電小計　　　,**,287 ,"67,406 "
962,長濱,11低壓裝置電力　　　　　,18 ,251 ,"73,661 "
962,長濱,12低壓需量電力　　　　　,6 ,201 ,"27,970 "
962,長濱,13低壓電力小計　　　　　,**,452 ,"101,631 "
962,長濱,14高壓電力　　　　　　　,*,100 ,"4,440 "
962,長濱,15特高壓電力　　　　　　,*,0 ,0
962,長濱,16高＆特高壓電力小計　　,**,100 ,"4,440 "
962,長濱,17電力小計　　　　　　　,**,552 ,"106,071 "
962,長濱,18綜合＆電力小計　　　　,**,839 ,"173,477 "
962,長濱,19電燈＆綜合＆電力小計　,**,924 ,"1,068,787 "
962,長濱,20臨時電燈　　　　　　　,6 ,0 ,573
962,長濱,21臨時電力　　　　　　　,*,0 ,0
962,長濱,22臨時用電小計　　　　　,**,0 ,573
962,長濱,23總計（含臨時用電）　　,**,924 ,"1,069,360 "
962,長濱,24表燈合計　　　　　　　,**,85 ,"895,883 "
962,長濱,25綜合＆電力合計　　　　,**,839 ,"173,477 "
963,太麻里,1表燈非營業用　　　　,"6,662 ",42 ,"1,127,187 "
963,太麻里,2表燈營業用　　　　　　,415 ,287 ,"349,075 "
963,太麻里,3表燈小計　　　　　　　,**,329 ,"1,476,262 "
963,太麻里,4低壓綜合裝置非營業用　,*,0 ,0
963,太麻里,5低壓綜合需量非營業用　,10 ,357 ,"76,793 "
963,太麻里,6低壓綜合非營業用電小計,**,357 ,"76,793 "
963,太麻里,7低壓綜合裝置營業用　　,*,0 ,0
963,太麻里,8低壓綜合需量營業用　　,9 ,352 ,"99,480 "
963,太麻里,9低壓綜合營業用電小計　,**,352 ,"99,480 "
963,太麻里,10低壓綜合用電小計　　　,**,709 ,"176,273 "
963,太麻里,11低壓裝置電力　　　　　,80 ,782 ,"91,204 "
963,太麻里,12低壓需量電力　　　　　,35 ,693 ,"93,366 "
963,太麻里,13低壓電力小計　　　　　,**,"1,475 ","184,570 "
963,太麻里,14高壓電力　　　　　　　,*,"2,140 ","356,260 "
963,太麻里,15特高壓電力　　　　　　,*,0 ,0
963,太麻里,16高＆特高壓電力小計　　,**,"2,140 ","356,260 "
963,太麻里,17電力小計　　　　　　　,**,"3,615 ","540,830 "
963,太麻里,18綜合＆電力小計　　　　,**,"4,324 ","717,103 "
963,太麻里,19電燈＆綜合＆電力小計　,**,"4,653 ","2,193,365 "
963,太麻里,20臨時電燈　　　　　　　,7 ,0 ,"1,010 "
963,太麻里,21臨時電力　　　　　　　,*,135 ,"8,680 "
963,太麻里,22臨時用電小計　　　　　,**,135 ,"9,690 "
963,太麻里,23總計（含臨時用電）　　,**,"4,653 ","2,203,055 "
963,太麻里,24表燈合計　　　　　　　,**,329 ,"1,477,272 "
963,太麻里,25綜合＆電力合計　　　　,**,"4,324 ","725,783 "
964,金峰,1表燈非營業用　　　　,"1,147 ",0 ,"348,764 "
964,金峰,2表燈營業用　　　　　　,39 ,30 ,"38,294 "
964,金峰,3表燈小計　　　　　　　,**,30 ,"387,058 "
964,金峰,4低壓綜合裝置非營業用　,*,0 ,0
964,金峰,5低壓綜合需量非營業用　,*,49 ,"2,862 "
964,金峰,6低壓綜合非營業用電小計,**,49 ,"2,862 "
964,金峰,7低壓綜合裝置營業用　　,*,0 ,0
964,金峰,8低壓綜合需量營業用　　,*,0 ,0
964,金峰,9低壓綜合營業用電小計　,**,0 ,0
964,金峰,10低壓綜合用電小計　　　,**,49 ,"2,862 "
964,金峰,11低壓裝置電力　　　　　,*,63 ,"25,189 "
964,金峰,12低壓需量電力　　　　　,8 ,243 ,"21,093 "
964,金峰,13低壓電力小計　　　　　,**,306 ,"46,282 "
964,金峰,14高壓電力　　　　　　　,*,0 ,0
964,金峰,15特高壓電力　　　　　　,*,0 ,0
964,金峰,16高＆特高壓電力小計　　,**,0 ,0
964,金峰,17電力小計　　　　　　　,**,306 ,"46,282 "
964,金峰,18綜合＆電力小計　　　　,**,355 ,"49,144 "
964,金峰,19電燈＆綜合＆電力小計　,**,385 ,"436,202 "
964,金峰,20臨時電燈　　　　　　　,9 ,0 ,119
964,金峰,21臨時電力　　　　　　　,*,0 ,0
964,金峰,22臨時用電小計　　　　　,**,0 ,119
964,金峰,23總計（含臨時用電）　　,**,385 ,"436,321 "
964,金峰,24表燈合計　　　　　　　,**,30 ,"387,177 "
964,金峰,25綜合＆電力合計　　　　,**,355 ,"49,144 "
965,大武,1表燈非營業用　　　　,"2,659 ",0 ,"578,250 "
965,大武,2表燈營業用　　　　　　,195 ,114 ,"158,631 "
965,大武,3表燈小計　　　　　　　,**,114 ,"736,881 "
965,大武,4低壓綜合裝置非營業用　,*,0 ,0
965,大武,5低壓綜合需量非營業用　,*,45 ,"7,728 "
965,大武,6低壓綜合非營業用電小計,**,45 ,"7,728 "
965,大武,7低壓綜合裝置營業用　　,*,0 ,0
965,大武,8低壓綜合需量營業用　　,7 ,156 ,"42,908 "
965,大武,9低壓綜合營業用電小計　,**,156 ,"42,908 "
965,大武,10低壓綜合用電小計　　　,**,201 ,"50,636 "
965,大武,11低壓裝置電力　　　　　,32 ,241 ,"32,526 "
965,大武,12低壓需量電力　　　　　,13 ,152 ,"13,647 "
965,大武,13低壓電力小計　　　　　,**,393 ,"46,173 "
965,大武,14高壓電力　　　　　　　,*,"1,949 ","63,460 "
965,大武,15特高壓電力　　　　　　,*,0 ,0
965,大武,16高＆特高壓電力小計　　,**,"1,949 ","63,460 "
965,大武,17電力小計　　　　　　　,**,"2,342 ","109,633 "
965,大武,18綜合＆電力小計　　　　,**,"2,543 ","160,269 "
965,大武,19電燈＆綜合＆電力小計　,**,"2,657 ","897,150 "
965,大武,20臨時電燈　　　　　　　,*,0 ,542
965,大武,21臨時電力　　　　　　　,*,49 ,0
965,大武,22臨時用電小計　　　　　,**,49 ,542
965,大武,23總計（含臨時用電）　　,**,"2,657 ","897,692 "
965,大武,24表燈合計　　　　　　　,**,114 ,"737,423 "
965,大武,25綜合＆電力合計　　　　,**,"2,543 ","160,269 "
966,達仁,1表燈非營業用　　　　,"1,333 ",0 ,"276,214 "
966,達仁,2表燈營業用　　　　　　,55 ,127 ,"68,233 "
966,達仁,3表燈小計　　　　　　　,**,127 ,"344,447 "
966,達仁,4低壓綜合裝置非營業用　,*,0 ,0
966,達仁,5低壓綜合需量非營業用　,*,49 ,"4,400 "
966,達仁,6低壓綜合非營業用電小計,**,49 ,"4,400 "
966,達仁,7低壓綜合裝置營業用　　,*,0 ,0
966,達仁,8低壓綜合需量營業用　　,*,21 ,"8,076 "
966,達仁,9低壓綜合營業用電小計　,**,21 ,"8,076 "
966,達仁,10低壓綜合用電小計　　　,**,70 ,"12,476 "
966,達仁,11低壓裝置電力　　　　　,7 ,126 ,"13,089 "
966,達仁,12低壓需量電力　　　　　,9 ,404 ,"75,930 "
966,達仁,13低壓電力小計　　　　　,**,530 ,"89,019 "
966,達仁,14高壓電力　　　　　　　,*,0 ,0
966,達仁,15特高壓電力　　　　　　,*,0 ,0
966,達仁,16高＆特高壓電力小計　　,**,0 ,0
966,達仁,17電力小計　　　　　　　,**,530 ,"89,019 "
966,達仁,18綜合＆電力小計　　　　,**,600 ,"101,495 "
966,達仁,19電燈＆綜合＆電力小計　,**,727 ,"445,942 "
966,達仁,20臨時電燈　　　　　　　,*,0 ,0
966,達仁,21臨時電力　　　　　　　,*,860 ,"211,560 "
966,達仁,22臨時用電小計　　　　　,**,860 ,"211,560 "
966,達仁,23總計（含臨時用電）　　,**,727 ,"657,502 "
966,達仁,24表燈合計　　　　　　　,**,127 ,"344,447 "
966,達仁,25綜合＆電力合計　　　　,**,600 ,"313,055 "
970,花蓮,1表燈非營業用　　　　,"56,923 ",559 ,"14,348,933 "
970,花蓮,2表燈營業用　　　　　　,"6,085 ","6,261 ","5,060,798 "
970,花蓮,3表燈小計　　　　　　　,**,"6,820 ","19,409,731 "
970,花蓮,4低壓綜合裝置非營業用　,*,0 ,0
970,花蓮,5低壓綜合需量非營業用　,198 ,"9,016 ","1,203,189 "
970,花蓮,6低壓綜合非營業用電小計,**,"9,016 ","1,203,189 "
970,花蓮,7低壓綜合裝置營業用　　,*,0 ,0
970,花蓮,8低壓綜合需量營業用　　,299 ,"18,103 ","3,654,093 "
970,花蓮,9低壓綜合營業用電小計　,**,"18,103 ","3,654,093 "
970,花蓮,10低壓綜合用電小計　　　,**,"27,119 ","4,857,282 "
970,花蓮,11低壓裝置電力　　　　　,90 ,759 ,"96,766 "
970,花蓮,12低壓需量電力　　　　　,106 ,"6,688 ","970,502 "
970,花蓮,13低壓電力小計　　　　　,**,"7,447 ","1,067,268 "
970,花蓮,14高壓電力　　　　　　　,160 ,"71,223 ","20,134,471 "
970,花蓮,15特高壓電力　　　　　　,*,"29,730 ","15,193,900 "
970,花蓮,16高＆特高壓電力小計　　,**,"100,953 ","35,328,371 "
970,花蓮,17電力小計　　　　　　　,**,"108,400 ","36,395,639 "
970,花蓮,18綜合＆電力小計　　　　,**,"135,519 ","41,252,921 "
970,花蓮,19電燈＆綜合＆電力小計　,**,"142,339 ","60,662,652 "
970,花蓮,20臨時電燈　　　　　　　,109 ,0 ,"11,110 "
970,花蓮,21臨時電力　　　　　　　,9 ,580 ,"180,325 "
970,花蓮,22臨時用電小計　　　　　,**,580 ,"191,435 "
970,花蓮,23總計（含臨時用電）　　,**,"142,339 ","60,854,087 "
970,花蓮,24表燈合計　　　　　　　,**,"6,820 ","19,420,841 "
970,花蓮,25綜合＆電力合計　　　　,**,"135,519 ","41,433,246 "
971,新城,1表燈非營業用　　　　,"10,031 ",41 ,"1,967,918 "
971,新城,2表燈營業用　　　　　　,652 ,776 ,"541,008 "
971,新城,3表燈小計　　　　　　　,**,817 ,"2,508,926 "
971,新城,4低壓綜合裝置非營業用　,*,0 ,0
