郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計),,當月：104年12月，當年累計：104年1~12月
602,番路,12低壓需量電力　　　　　,42,806,"125,607","1,777,667",,
602,番路,13低壓電力小計　　　　　,**,"1,761","312,004","3,985,142",,
602,番路,14高壓電力　　　　　　　,9,"2,713","502,380","6,348,200",,
602,番路,15特高壓電力　　　　　　,＊,700,"237,600","3,554,400",,
602,番路,16高＆特高壓電力小計　　,**,"3,413","739,980","9,902,600",,
602,番路,17電力小計　　　　　　　,**,"5,174","1,051,984","13,887,742",,
602,番路,18綜合＆電力小計　　　　,**,"6,463","1,348,587","17,690,457",,
602,番路,19電燈＆綜合＆電力小計　,**,"6,815","3,161,533","39,825,521",,
602,番路,20臨時電燈　　　　　　　,9,0,127,"11,339",,
602,番路,21臨時電力　　　　　　　,＊,0,0,0,,
602,番路,22臨時用電小計　　　　　,**,0,127,"11,339",,
602,番路,23總計（含臨時用電）　　,**,"6,815","3,161,660","39,836,860",,
602,番路,24表燈合計　　　　　　　,**,352,"1,813,073","22,146,403",,
602,番路,25綜合＆電力合計　　　　,**,"6,463","1,348,587","17,690,457",,
603,梅山,1表燈非營業用　　　　,"12,616",0,"1,619,323","29,295,006",,
603,梅山,2表燈營業用　　　　　　,662,482,"331,390","5,628,321",,
603,梅山,3表燈小計　　　　　　　,**,482,"1,950,713","34,923,327",,
603,梅山,4低壓綜合裝置非營業用　,＊,0,0,0,,
603,梅山,5低壓綜合需量非營業用　,＊,53,"15,040","184,960",,
603,梅山,6低壓綜合非營業用電小計,**,53,"15,040","184,960",,
603,梅山,7低壓綜合裝置營業用　　,＊,0,0,0,,
603,梅山,8低壓綜合需量營業用　　,11,281,"105,531","1,257,457",,
603,梅山,9低壓綜合營業用電小計　,**,281,"105,531","1,257,457",,
603,梅山,10低壓綜合用電小計　　　,**,334,"120,571","1,442,417",,
603,梅山,11低壓裝置電力　　　　　,310,"1,817","517,710","5,346,676",,
603,梅山,12低壓需量電力　　　　　,43,690,"95,258","1,257,212",,
603,梅山,13低壓電力小計　　　　　,**,"2,507","612,968","6,603,888",,
603,梅山,14高壓電力　　　　　　　,＊,"1,270","497,320","5,641,880",,
603,梅山,15特高壓電力　　　　　　,＊,0,0,0,,
603,梅山,16高＆特高壓電力小計　　,**,"1,270","497,320","5,641,880",,
603,梅山,17電力小計　　　　　　　,**,"3,777","1,110,288","12,245,768",,
603,梅山,18綜合＆電力小計　　　　,**,"4,111","1,230,859","13,688,185",,
603,梅山,19電燈＆綜合＆電力小計　,**,"4,593","3,181,572","48,611,512",,
603,梅山,20臨時電燈　　　　　　　,11,0,"5,139","19,494",,
603,梅山,21臨時電力　　　　　　　,＊,0,0,0,,
603,梅山,22臨時用電小計　　　　　,**,0,"5,139","19,494",,
603,梅山,23總計（含臨時用電）　　,**,"4,593","3,186,711","48,631,006",,
603,梅山,24表燈合計　　　　　　　,**,482,"1,955,852","34,942,821",,
603,梅山,25綜合＆電力合計　　　　,**,"4,111","1,230,859","13,688,185",,
604,竹崎,1表燈非營業用　　　　,"22,391",42,"4,190,053","53,870,858",,
604,竹崎,2表燈營業用　　　　　　,972,709,"680,044","8,659,719",,
604,竹崎,3表燈小計　　　　　　　,**,751,"4,870,097","62,530,577",,
604,竹崎,4低壓綜合裝置非營業用　,＊,0,0,0,,
604,竹崎,5低壓綜合需量非營業用　,7,361,"61,760","762,680",,
604,竹崎,6低壓綜合非營業用電小計,**,361,"61,760","762,680",,
604,竹崎,7低壓綜合裝置營業用　　,＊,0,0,0,,
604,竹崎,8低壓綜合需量營業用　　,22,663,"169,143","2,297,738",,
604,竹崎,9低壓綜合營業用電小計　,**,663,"169,143","2,297,738",,
604,竹崎,10低壓綜合用電小計　　　,**,"1,024","230,903","3,060,418",,
604,竹崎,11低壓裝置電力　　　　　,346,"1,912","476,840","6,085,324",,
604,竹崎,12低壓需量電力　　　　　,72,"2,071","325,692","3,926,626",,
604,竹崎,13低壓電力小計　　　　　,**,"3,983","802,532","10,011,950",,
604,竹崎,14高壓電力　　　　　　　,11,"3,889","1,082,564","12,847,976",,
604,竹崎,15特高壓電力　　　　　　,＊,0,0,0,,
604,竹崎,16高＆特高壓電力小計　　,**,"3,889","1,082,564","12,847,976",,
604,竹崎,17電力小計　　　　　　　,**,"7,872","1,885,096","22,859,926",,
604,竹崎,18綜合＆電力小計　　　　,**,"8,896","2,115,999","25,920,344",,
604,竹崎,19電燈＆綜合＆電力小計　,**,"9,647","6,986,096","88,450,921",,
604,竹崎,20臨時電燈　　　　　　　,＊,0,54,"11,828",,
604,竹崎,21臨時電力　　　　　　　,＊,0,0,0,,
604,竹崎,22臨時用電小計　　　　　,**,0,54,"11,828",,
604,竹崎,23總計（含臨時用電）　　,**,"9,647","6,986,150","88,462,749",,
604,竹崎,24表燈合計　　　　　　　,**,751,"4,870,151","62,542,405",,
604,竹崎,25綜合＆電力合計　　　　,**,"8,896","2,115,999","25,920,344",,
605,阿里山,1表燈非營業用　　　　,"2,693",0,"900,212","8,739,682",,
605,阿里山,2表燈營業用　　　　　　,257,174,"487,682","4,115,284",,
605,阿里山,3表燈小計　　　　　　　,**,174,"1,387,894","12,854,966",,
605,阿里山,4低壓綜合裝置非營業用　,＊,0,0,0,,
605,阿里山,5低壓綜合需量非營業用　,＊,50,"9,720","111,320",,
605,阿里山,6低壓綜合非營業用電小計,**,50,"9,720","111,320",,
605,阿里山,7低壓綜合裝置營業用　　,＊,0,0,0,,
605,阿里山,8低壓綜合需量營業用　　,＊,531,"68,960","768,744",,
605,阿里山,9低壓綜合營業用電小計　,**,531,"68,960","768,744",,
605,阿里山,10低壓綜合用電小計　　　,**,581,"78,680","880,064",,
605,阿里山,11低壓裝置電力　　　　　,55,308,"92,196","977,422",,
605,阿里山,12低壓需量電力　　　　　,14,213,"48,548","678,074",,
605,阿里山,13低壓電力小計　　　　　,**,521,"140,744","1,655,496",,
605,阿里山,14高壓電力　　　　　　　,＊,"1,428","386,220","3,636,360",,
605,阿里山,15特高壓電力　　　　　　,＊,0,0,0,,
605,阿里山,16高＆特高壓電力小計　　,**,"1,428","386,220","3,636,360",,
605,阿里山,17電力小計　　　　　　　,**,"1,949","526,964","5,291,856",,
605,阿里山,18綜合＆電力小計　　　　,**,"2,530","605,644","6,171,920",,
605,阿里山,19電燈＆綜合＆電力小計　,**,"2,704","1,993,538","19,026,886",,
605,阿里山,20臨時電燈　　　　　　　,＊,0,"2,775","46,555",,
605,阿里山,21臨時電力　　　　　　　,＊,0,0,0,,
605,阿里山,22臨時用電小計　　　　　,**,0,"2,775","46,555",,
605,阿里山,23總計（含臨時用電）　　,**,"2,704","1,996,313","19,073,441",,
605,阿里山,24表燈合計　　　　　　　,**,174,"1,390,669","12,901,521",,
605,阿里山,25綜合＆電力合計　　　　,**,"2,530","605,644","6,171,920",,
606,中埔,1表燈非營業用　　　　,"26,059",53,"6,306,453","75,283,447",,
606,中埔,2表燈營業用　　　　　　,"1,440",997,"1,203,969","15,502,983",,
606,中埔,3表燈小計　　　　　　　,**,"1,050","7,510,422","90,786,430",,
606,中埔,4低壓綜合裝置非營業用　,＊,0,0,0,,
606,中埔,5低壓綜合需量非營業用　,11,336,"49,924","611,790",,
606,中埔,6低壓綜合非營業用電小計,**,336,"49,924","611,790",,
606,中埔,7低壓綜合裝置營業用　　,＊,0,0,0,,
606,中埔,8低壓綜合需量營業用　　,51,"2,379","621,737","7,785,112",,
606,中埔,9低壓綜合營業用電小計　,**,"2,379","621,737","7,785,112",,
606,中埔,10低壓綜合用電小計　　　,**,"2,715","671,661","8,396,902",,
606,中埔,11低壓裝置電力　　　　　,"1,063","5,108","999,623","12,986,071",,
606,中埔,12低壓需量電力　　　　　,151,"4,938","1,037,404","13,324,419",,
606,中埔,13低壓電力小計　　　　　,**,"10,046","2,037,027","26,310,490",,
606,中埔,14高壓電力　　　　　　　,10,"4,784","1,546,140","18,413,140",,
606,中埔,15特高壓電力　　　　　　,＊,0,0,0,,
606,中埔,16高＆特高壓電力小計　　,**,"4,784","1,546,140","18,413,140",,
606,中埔,17電力小計　　　　　　　,**,"14,830","3,583,167","44,723,630",,
606,中埔,18綜合＆電力小計　　　　,**,"17,545","4,254,828","53,120,532",,
606,中埔,19電燈＆綜合＆電力小計　,**,"18,595","11,765,250","143,906,962",,
606,中埔,20臨時電燈　　　　　　　,10,0,313,"1,890",,
606,中埔,21臨時電力　　　　　　　,＊,10,480,"5,720",,
606,中埔,22臨時用電小計　　　　　,**,10,793,"7,610",,
606,中埔,23總計（含臨時用電）　　,**,"18,595","11,766,043","143,914,572",,
606,中埔,24表燈合計　　　　　　　,**,"1,050","7,510,735","90,788,320",,
606,中埔,25綜合＆電力合計　　　　,**,"17,545","4,255,308","53,126,252",,
607,大埔,1表燈非營業用　　　　,"1,983",0,"190,930","3,842,482",,
607,大埔,2表燈營業用　　　　　　,94,172,"71,928","1,447,349",,
607,大埔,3表燈小計　　　　　　　,**,172,"262,858","5,289,831",,
607,大埔,4低壓綜合裝置非營業用　,＊,0,0,0,,
607,大埔,5低壓綜合需量非營業用　,＊,35,"2,560","34,040",,
607,大埔,6低壓綜合非營業用電小計,**,35,"2,560","34,040",,
607,大埔,7低壓綜合裝置營業用　　,＊,0,0,0,,
607,大埔,8低壓綜合需量營業用　　,＊,77,"14,729","149,410",,
607,大埔,9低壓綜合營業用電小計　,**,77,"14,729","149,410",,
607,大埔,10低壓綜合用電小計　　　,**,112,"17,289","183,450",,
607,大埔,11低壓裝置電力　　　　　,15,91,"22,505","273,790",,
607,大埔,12低壓需量電力　　　　　,10,111,"8,138","96,246",,
607,大埔,13低壓電力小計　　　　　,**,202,"30,643","370,036",,
607,大埔,14高壓電力　　　　　　　,＊,0,0,"60,040",,
607,大埔,15特高壓電力　　　　　　,＊,0,0,0,,
607,大埔,16高＆特高壓電力小計　　,**,0,0,"60,040",,
607,大埔,17電力小計　　　　　　　,**,202,"30,643","430,076",,
607,大埔,18綜合＆電力小計　　　　,**,314,"47,932","613,526",,
607,大埔,19電燈＆綜合＆電力小計　,**,486,"310,790","5,903,357",,
607,大埔,20臨時電燈　　　　　　　,＊,0,"1,570","36,214",,
607,大埔,21臨時電力　　　　　　　,＊,930,"129,880","2,265,560",,
607,大埔,22臨時用電小計　　　　　,**,930,"131,450","2,301,774",,
607,大埔,23總計（含臨時用電）　　,**,486,"442,240","8,205,131",,
607,大埔,24表燈合計　　　　　　　,**,172,"264,428","5,326,045",,
607,大埔,25綜合＆電力合計　　　　,**,314,"177,812","2,879,086",,
608,水上,1表燈非營業用　　　　,"31,101",142,"6,008,264","87,671,850",,
608,水上,2表燈營業用　　　　　　,"1,595",981,"1,658,542","20,567,819",,
608,水上,3表燈小計　　　　　　　,**,"1,123","7,666,806","108,239,669",,
608,水上,4低壓綜合裝置非營業用　,＊,0,0,0,,
608,水上,5低壓綜合需量非營業用　,16,872,"156,357","1,971,066",,
608,水上,6低壓綜合非營業用電小計,**,872,"156,357","1,971,066",,
608,水上,7低壓綜合裝置營業用　　,＊,0,0,0,,
608,水上,8低壓綜合需量營業用　　,44,"1,643","331,903","4,372,034",,
608,水上,9低壓綜合營業用電小計　,**,"1,643","331,903","4,372,034",,
608,水上,10低壓綜合用電小計　　　,**,"2,515","488,260","6,343,100",,
608,水上,11低壓裝置電力　　　　　,680,"5,605","1,390,321","18,080,491",,
608,水上,12低壓需量電力　　　　　,185,"6,148","971,041","11,825,006",,
608,水上,13低壓電力小計　　　　　,**,"11,753","2,361,362","29,905,497",,
608,水上,14高壓電力　　　　　　　,50,"19,888","4,709,788","61,822,941",,
608,水上,15特高壓電力　　　　　　,＊,"6,700","2,217,600","27,020,400",,
608,水上,16高＆特高壓電力小計　　,**,"26,588","6,927,388","88,843,341",,
608,水上,17電力小計　　　　　　　,**,"38,341","9,288,750","118,748,838",,
608,水上,18綜合＆電力小計　　　　,**,"40,856","9,777,010","125,091,938",,
608,水上,19電燈＆綜合＆電力小計　,**,"41,979","17,443,816","233,331,607",,
608,水上,20臨時電燈　　　　　　　,22,0,"1,597","46,479",,
608,水上,21臨時電力　　　　　　　,＊,0,0,0,,
608,水上,22臨時用電小計　　　　　,**,0,"1,597","46,479",,
608,水上,23總計（含臨時用電）　　,**,"41,979","17,445,413","233,378,086",,
608,水上,24表燈合計　　　　　　　,**,"1,123","7,668,403","108,286,148",,
608,水上,25綜合＆電力合計　　　　,**,"40,856","9,777,010","125,091,938",,
611,鹿草,1表燈非營業用　　　　,"10,879",21,"1,409,375","21,528,199",,
611,鹿草,2表燈營業用　　　　　　,261,102,"144,797","2,193,737",,
611,鹿草,3表燈小計　　　　　　　,**,123,"1,554,172","23,721,936",,
611,鹿草,4低壓綜合裝置非營業用　,＊,0,0,0,,
611,鹿草,5低壓綜合需量非營業用　,6,277,"33,080","427,240",,
611,鹿草,6低壓綜合非營業用電小計,**,277,"33,080","427,240",,
611,鹿草,7低壓綜合裝置營業用　　,＊,0,0,0,,
611,鹿草,8低壓綜合需量營業用　　,8,174,"48,542","628,224",,
611,鹿草,9低壓綜合營業用電小計　,**,174,"48,542","628,224",,
611,鹿草,10低壓綜合用電小計　　　,**,451,"81,622","1,055,464",,
611,鹿草,11低壓裝置電力　　　　　,507,"2,932","435,542","6,518,602",,
611,鹿草,12低壓需量電力　　　　　,74,"2,896","564,665","7,686,591",,
611,鹿草,13低壓電力小計　　　　　,**,"5,828","1,000,207","14,205,193",,
611,鹿草,14高壓電力　　　　　　　,＊,"1,890","387,160","5,131,300",,
611,鹿草,15特高壓電力　　　　　　,＊,0,"87,428","87,428",,
611,鹿草,16高＆特高壓電力小計　　,**,"1,890","474,588","5,218,728",,
611,鹿草,17電力小計　　　　　　　,**,"7,718","1,474,795","19,423,921",,
611,鹿草,18綜合＆電力小計　　　　,**,"8,169","1,556,417","20,479,385",,
611,鹿草,19電燈＆綜合＆電力小計　,**,"8,292","3,110,589","44,201,321",,
611,鹿草,20臨時電燈　　　　　　　,＊,0,39,167,,
611,鹿草,21臨時電力　　　　　　　,＊,110,"16,040","167,720",,
611,鹿草,22臨時用電小計　　　　　,**,110,"16,079","167,887",,
611,鹿草,23總計（含臨時用電）　　,**,"8,292","3,126,668","44,369,208",,
611,鹿草,24表燈合計　　　　　　　,**,123,"1,554,211","23,722,103",,
611,鹿草,25綜合＆電力合計　　　　,**,"8,169","1,572,457","20,647,105",,
612,太保,1表燈非營業用　　　　,"27,182",155,"4,417,690","70,456,953",,
612,太保,2表燈營業用　　　　　　,"1,275",905,"1,035,616","15,757,320",,
612,太保,3表燈小計　　　　　　　,**,"1,060","5,453,306","86,214,273",,
612,太保,4低壓綜合裝置非營業用　,＊,0,0,0,,
612,太保,5低壓綜合需量非營業用　,21,"1,393","211,873","2,526,960",,
612,太保,6低壓綜合非營業用電小計,**,"1,393","211,873","2,526,960",,
612,太保,7低壓綜合裝置營業用　　,＊,0,0,0,,
612,太保,8低壓綜合需量營業用　　,37,"1,733","415,898","5,245,752",,
612,太保,9低壓綜合營業用電小計　,**,"1,733","415,898","5,245,752",,
612,太保,10低壓綜合用電小計　　　,**,"3,126","627,771","7,772,712",,
612,太保,11低壓裝置電力　　　　　,447,"2,995","696,516","8,769,936",,
612,太保,12低壓需量電力　　　　　,122,"6,579","1,151,768","13,478,737",,
612,太保,13低壓電力小計　　　　　,**,"9,574","1,848,284","22,248,673",,
612,太保,14高壓電力　　　　　　　,76,"38,134","11,300,149","144,524,803",,
612,太保,15特高壓電力　　　　　　,＊,0,0,"249,600",,
612,太保,16高＆特高壓電力小計　　,**,"38,134","11,300,149","144,774,403",,
612,太保,17電力小計　　　　　　　,**,"47,708","13,148,433","167,023,076",,
612,太保,18綜合＆電力小計　　　　,**,"50,834","13,776,204","174,795,788",,
